"Test.Sample" "Test.Mean" "Test.Standard.Deviation" "Test.Activity" "Training.Sample" "Training.Mean" "Training.Standard.Deviation" "Training.Activity"
"242" 2 -0.396530653231729 0.479869805393475 "Walking" 2 -0.396530653231729 -0.396530653231729 "Walking"
"243" 2 -0.347496637733333 0.472961543966337 "Walking" 2 -0.347496637733333 -0.347496637733333 "Walking"
"244" 2 -0.297854150316756 0.470644044857934 "Walking" 2 -0.297854150316756 -0.297854150316756 "Walking"
"245" 2 -0.2954748871459 0.483954630321495 "Walking" 2 -0.2954748871459 -0.2954748871459 "Walking"
"246" 2 -0.337150558909857 0.481878747811602 "Walking" 2 -0.337150558909857 -0.337150558909857 "Walking"
"247" 2 -0.369149355658734 0.463684549759761 "Walking" 2 -0.369149355658734 -0.369149355658734 "Walking"
"248" 2 -0.376212570243316 0.465521866260496 "Walking" 2 -0.376212570243316 -0.376212570243316 "Walking"
"249" 2 -0.360396060184492 0.467546540833395 "Walking" 2 -0.360396060184492 -0.360396060184492 "Walking"
"250" 2 -0.335424650122014 0.469595370267351 "Walking" 2 -0.335424650122014 -0.335424650122014 "Walking"
"251" 2 -0.307386312290196 0.485366138254038 "Walking" 2 -0.307386312290196 -0.307386312290196 "Walking"
"252" 2 -0.31134261781836 0.479494232710052 "Walking" 2 -0.31134261781836 -0.31134261781836 "Walking"
"253" 2 -0.373864449880927 0.469996733950104 "Walking" 2 -0.373864449880927 -0.373864449880927 "Walking"
"254" 2 -0.36932265219893 0.472611447599361 "Walking" 2 -0.36932265219893 -0.36932265219893 "Walking"
"255" 2 -0.378258618546881 0.469740763623151 "Walking" 2 -0.378258618546881 -0.378258618546881 "Walking"
"256" 2 -0.398286607170339 0.485029467641184 "Walking" 2 -0.398286607170339 -0.398286607170339 "Walking"
"257" 2 -0.300148414694759 0.465336108488565 "Walking Downstairs" 2 -0.300148414694759 -0.300148414694759 "Walking Downstairs"
"258" 2 -0.298897007275936 0.457188054370578 "Walking Downstairs" 2 -0.298897007275936 -0.298897007275936 "Walking Downstairs"
"259" 2 -0.294255831135116 0.466259672506157 "Walking Downstairs" 2 -0.294255831135116 -0.294255831135116 "Walking Downstairs"
"260" 2 -0.248548759537219 0.466201097156814 "Walking Downstairs" 2 -0.248548759537219 -0.248548759537219 "Walking Downstairs"
"261" 2 -0.223508289028877 0.459568769218409 "Walking Downstairs" 2 -0.223508289028877 -0.223508289028877 "Walking Downstairs"
"262" 2 -0.27599116998984 0.465648085669479 "Walking Downstairs" 2 -0.27599116998984 -0.27599116998984 "Walking Downstairs"
"263" 2 -0.19593426084902 0.479320073677739 "Walking Downstairs" 2 -0.19593426084902 -0.19593426084902 "Walking Downstairs"
"264" 2 -0.172004423097487 0.478923789453473 "Walking Downstairs" 2 -0.172004423097487 -0.172004423097487 "Walking Downstairs"
"265" 2 -0.285663949724064 0.468685166385552 "Walking Downstairs" 2 -0.285663949724064 -0.285663949724064 "Walking Downstairs"
"266" 2 -0.245555528453832 0.472673692329206 "Walking Downstairs" 2 -0.245555528453832 -0.245555528453832 "Walking Downstairs"
"267" 2 -0.208284255175045 0.472795827063955 "Walking Downstairs" 2 -0.208284255175045 -0.208284255175045 "Walking Downstairs"
"268" 2 -0.203149963098948 0.471907712795817 "Walking Downstairs" 2 -0.203149963098948 -0.203149963098948 "Walking Downstairs"
"269" 2 -0.20974304708107 0.460068497885821 "Walking Downstairs" 2 -0.20974304708107 -0.20974304708107 "Walking Downstairs"
"270" 2 -0.179483492418699 0.477504410946714 "Walking Downstairs" 2 -0.179483492418699 -0.179483492418699 "Walking Downstairs"
"271" 2 -0.20858340800943 0.473929731105087 "Walking Downstairs" 2 -0.20858340800943 -0.20858340800943 "Walking Downstairs"
"272" 2 -0.23885709126738 0.458029733846841 "Walking Downstairs" 2 -0.23885709126738 -0.23885709126738 "Walking Downstairs"
"273" 2 -0.226076309445455 0.457443139959972 "Walking Downstairs" 2 -0.226076309445455 -0.226076309445455 "Walking Downstairs"
"274" 2 -0.133769344529768 0.471318131038496 "Walking Downstairs" 2 -0.133769344529768 -0.133769344529768 "Walking Downstairs"
"275" 2 -0.165676329553476 0.463737948153561 "Walking Downstairs" 2 -0.165676329553476 -0.165676329553476 "Walking Downstairs"
"276" 2 -0.238245222786773 0.451924647002867 "Walking Downstairs" 2 -0.238245222786773 -0.238245222786773 "Walking Downstairs"
"277" 2 -0.181210226736007 0.467030783524494 "Walking Downstairs" 2 -0.181210226736007 -0.181210226736007 "Walking Downstairs"
"278" 2 -0.180864486757326 0.470882081401342 "Walking Downstairs" 2 -0.180864486757326 -0.180864486757326 "Walking Downstairs"
"279" 2 -0.211888164289501 0.473111338883893 "Walking Downstairs" 2 -0.211888164289501 -0.211888164289501 "Walking Downstairs"
"280" 2 -0.358959221981105 0.475364455067763 "Walking Upstairs" 2 -0.358959221981105 -0.358959221981105 "Walking Upstairs"
"281" 2 -0.365519003518895 0.47873088837276 "Walking Upstairs" 2 -0.365519003518895 -0.365519003518895 "Walking Upstairs"
"282" 2 -0.380642110191105 0.468819557280144 "Walking Upstairs" 2 -0.380642110191105 -0.380642110191105 "Walking Upstairs"
"283" 2 -0.391818917239091 0.476843858191481 "Walking Upstairs" 2 -0.391818917239091 -0.391818917239091 "Walking Upstairs"
"284" 2 -0.396458788155258 0.477741364764627 "Walking Upstairs" 2 -0.396458788155258 -0.396458788155258 "Walking Upstairs"
"285" 2 -0.406459852535651 0.471386729633928 "Walking Upstairs" 2 -0.406459852535651 -0.406459852535651 "Walking Upstairs"
"286" 2 -0.391669297190018 0.472020724419049 "Walking Upstairs" 2 -0.391669297190018 -0.391669297190018 "Walking Upstairs"
"287" 2 -0.386104489037968 0.48331562877088 "Walking Upstairs" 2 -0.386104489037968 -0.386104489037968 "Walking Upstairs"
"288" 2 -0.362212758923529 0.480420337401891 "Walking Upstairs" 2 -0.362212758923529 -0.362212758923529 "Walking Upstairs"
"289" 2 -0.323792397059715 0.47574163244147 "Walking Upstairs" 2 -0.323792397059715 -0.323792397059715 "Walking Upstairs"
"290" 2 -0.356882599897929 0.459195315375627 "Walking Upstairs" 2 -0.356882599897929 -0.356882599897929 "Walking Upstairs"
"291" 2 -0.381905944120677 0.465526880184416 "Walking Upstairs" 2 -0.381905944120677 -0.381905944120677 "Walking Upstairs"
"292" 2 -0.37478136383779 0.46403444029433 "Walking Upstairs" 2 -0.37478136383779 -0.37478136383779 "Walking Upstairs"
"293" 2 -0.367168545500713 0.466186125317641 "Walking Upstairs" 2 -0.367168545500713 -0.367168545500713 "Walking Upstairs"
"294" 2 -0.340446018459305 0.460210233185127 "Walking Upstairs" 2 -0.340446018459305 -0.340446018459305 "Walking Upstairs"
"295" 2 -0.354242610046346 0.469017850979261 "Walking Upstairs" 2 -0.354242610046346 -0.354242610046346 "Walking Upstairs"
"296" 2 -0.339851002260606 0.476211354766206 "Walking Upstairs" 2 -0.339851002260606 -0.339851002260606 "Walking Upstairs"
"297" 2 -0.337244954115615 0.465461352723812 "Walking Upstairs" 2 -0.337244954115615 -0.337244954115615 "Walking Upstairs"
"298" 2 -0.35718267473369 0.47395870581166 "Walking Upstairs" 2 -0.35718267473369 -0.35718267473369 "Walking Upstairs"
"299" 2 -0.348885245119287 0.472798483926834 "Walking Upstairs" 2 -0.348885245119287 -0.348885245119287 "Walking Upstairs"
"300" 2 -0.37883209565246 0.47097450816409 "Walking Upstairs" 2 -0.37883209565246 -0.37883209565246 "Walking Upstairs"
"301" 2 -0.3791243499518 0.467383106435136 "Walking Upstairs" 2 -0.3791243499518 -0.3791243499518 "Walking Upstairs"
"302" 2 -0.371718096972852 0.469213969619268 "Walking Upstairs" 2 -0.371718096972852 -0.371718096972852 "Walking Upstairs"
"303" 4 -0.502212197773797 0.539486907619591 "Standing" 4 -0.502212197773797 -0.502212197773797 "Standing"
"304" 4 -0.575614427585383 0.512312910637135 "Standing" 4 -0.575614427585383 -0.575614427585383 "Standing"
"305" 4 -0.595889883756506 0.525885778904358 "Standing" 4 -0.595889883756506 -0.595889883756506 "Standing"
"306" 4 -0.61890571596631 0.530973287391744 "Standing" 4 -0.61890571596631 -0.61890571596631 "Standing"
"307" 4 -0.611726592816578 0.52286791430055 "Standing" 4 -0.611726592816578 -0.611726592816578 "Standing"
"308" 4 -0.615082722098574 0.517868480972887 "Standing" 4 -0.615082722098574 -0.615082722098574 "Standing"
"309" 4 -0.612389965867897 0.527031298886059 "Standing" 4 -0.612389965867897 -0.612389965867897 "Standing"
"310" 4 -0.622019224265419 0.520014645182062 "Standing" 4 -0.622019224265419 -0.622019224265419 "Standing"
"311" 4 -0.645872854086613 0.526880660346156 "Standing" 4 -0.645872854086613 -0.645872854086613 "Standing"
"312" 4 -0.645701984115668 0.532171239042655 "Standing" 4 -0.645701984115668 -0.645701984115668 "Standing"
"313" 4 -0.647306590497112 0.530745849883236 "Standing" 4 -0.647306590497112 -0.647306590497112 "Standing"
"314" 4 -0.64012702884795 0.537210210944812 "Standing" 4 -0.64012702884795 -0.64012702884795 "Standing"
"315" 4 -0.641373896569804 0.534197515666129 "Standing" 4 -0.641373896569804 -0.641373896569804 "Standing"
"316" 4 -0.643625212493583 0.534581084142325 "Standing" 4 -0.643625212493583 -0.643625212493583 "Standing"
"317" 4 -0.64073200755918 0.538364654951456 "Standing" 4 -0.64073200755918 -0.64073200755918 "Standing"
"318" 4 -0.623372123754545 0.529417239580068 "Standing" 4 -0.623372123754545 -0.623372123754545 "Standing"
"319" 4 -0.584645633574866 0.551983343505387 "Standing" 4 -0.584645633574866 -0.584645633574866 "Standing"
"320" 4 -0.627459777187843 0.550709317129726 "Standing" 4 -0.627459777187843 -0.627459777187843 "Standing"
"321" 4 -0.640018746806417 0.531322546265253 "Standing" 4 -0.640018746806417 -0.640018746806417 "Standing"
"322" 4 -0.638785245920143 0.531354836406423 "Standing" 4 -0.638785245920143 -0.638785245920143 "Standing"
"323" 4 -0.637864744154296 0.539834675640564 "Standing" 4 -0.637864744154296 -0.637864744154296 "Standing"
"324" 4 -0.640836274239822 0.529147521256871 "Standing" 4 -0.640836274239822 -0.640836274239822 "Standing"
"325" 4 -0.636191762710339 0.523355000289492 "Standing" 4 -0.636191762710339 -0.636191762710339 "Standing"
"326" 4 -0.630380488362923 0.521757807370733 "Standing" 4 -0.630380488362923 -0.630380488362923 "Standing"
"327" 4 -0.636393530893226 0.523033294784023 "Standing" 4 -0.636393530893226 -0.636393530893226 "Standing"
"328" 4 -0.640857859195009 0.523627400480222 "Standing" 4 -0.640857859195009 -0.640857859195009 "Standing"
"329" 4 -0.635428237449649 0.529041344755786 "Standing" 4 -0.635428237449649 -0.635428237449649 "Standing"
"330" 4 -0.58164735949205 0.527441385060858 "Standing" 4 -0.58164735949205 -0.58164735949205 "Standing"
"331" 4 -0.601800181962745 0.540773773255734 "Sitting" 4 -0.601800181962745 -0.601800181962745 "Sitting"
"332" 4 -0.639617235679323 0.547014031313166 "Sitting" 4 -0.639617235679323 -0.639617235679323 "Sitting"
"333" 4 -0.638904287561159 0.537956075847589 "Sitting" 4 -0.638904287561159 -0.638904287561159 "Sitting"
"334" 4 -0.63204031181451 0.546684399712411 "Sitting" 4 -0.63204031181451 -0.63204031181451 "Sitting"
"335" 4 -0.646074115540285 0.530890120062167 "Sitting" 4 -0.646074115540285 -0.646074115540285 "Sitting"
"336" 4 -0.643687211158111 0.53221014515276 "Sitting" 4 -0.643687211158111 -0.643687211158111 "Sitting"
"337" 4 -0.639040620683066 0.541671131190448 "Sitting" 4 -0.639040620683066 -0.639040620683066 "Sitting"
"338" 4 -0.639090038265187 0.538895013635102 "Sitting" 4 -0.639090038265187 -0.639090038265187 "Sitting"
"339" 4 -0.639490594548841 0.536997751689947 "Sitting" 4 -0.639490594548841 -0.639490594548841 "Sitting"
"340" 4 -0.642232925313725 0.5410525207442 "Sitting" 4 -0.642232925313725 -0.642232925313725 "Sitting"
"341" 4 -0.637948273104635 0.541645298551728 "Sitting" 4 -0.637948273104635 -0.637948273104635 "Sitting"
"342" 4 -0.635388718367398 0.526069894981202 "Sitting" 4 -0.635388718367398 -0.635388718367398 "Sitting"
"343" 4 -0.608292449033581 0.534644894851764 "Sitting" 4 -0.608292449033581 -0.608292449033581 "Sitting"
"344" 4 -0.627717821175223 0.542086171446098 "Sitting" 4 -0.627717821175223 -0.627717821175223 "Sitting"
"345" 4 -0.628746059008538 0.521018890537949 "Sitting" 4 -0.628746059008538 -0.628746059008538 "Sitting"
"346" 4 -0.628706049386275 0.522100437398292 "Sitting" 4 -0.628706049386275 -0.628706049386275 "Sitting"
"347" 4 -0.635627396262032 0.52320022274444 "Sitting" 4 -0.635627396262032 -0.635627396262032 "Sitting"
"348" 4 -0.634344891372959 0.536532883652196 "Sitting" 4 -0.634344891372959 -0.634344891372959 "Sitting"
"349" 4 -0.628273253800221 0.543896709015467 "Sitting" 4 -0.628273253800221 -0.628273253800221 "Sitting"
"350" 4 -0.64599207976385 0.526605501698199 "Sitting" 4 -0.64599207976385 -0.64599207976385 "Sitting"
"351" 4 -0.625735642247542 0.531308975172128 "Sitting" 4 -0.625735642247542 -0.625735642247542 "Sitting"
"352" 4 -0.630463313688734 0.525904045858512 "Sitting" 4 -0.630463313688734 -0.630463313688734 "Sitting"
"353" 4 -0.622354562439037 0.55564878118269 "Sitting" 4 -0.622354562439037 -0.622354562439037 "Sitting"
"354" 4 -0.644461932430624 0.520981446772653 "Sitting" 4 -0.644461932430624 -0.644461932430624 "Sitting"
"355" 4 -0.526856421628841 0.535418780111496 "Laying" 4 -0.526856421628841 -0.526856421628841 "Laying"
"356" 4 -0.588063645291961 0.539323356114257 "Laying" 4 -0.588063645291961 -0.588063645291961 "Laying"
"357" 4 -0.626788874755918 0.547851971389607 "Laying" 4 -0.626788874755918 -0.626788874755918 "Laying"
"358" 4 -0.637411784892335 0.54501846853134 "Laying" 4 -0.637411784892335 -0.637411784892335 "Laying"
"359" 4 -0.64415188 0.540034919818747 "Laying" 4 -0.64415188 -0.64415188 "Laying"
"360" 4 -0.639492928293405 0.551389876436983 "Laying" 4 -0.639492928293405 -0.639492928293405 "Laying"
"361" 4 -0.640037229528877 0.551189049580805 "Laying" 4 -0.640037229528877 -0.640037229528877 "Laying"
"362" 4 -0.64474130656738 0.544486821541446 "Laying" 4 -0.64474130656738 -0.64474130656738 "Laying"
"363" 4 -0.638409945955258 0.548535235700047 "Laying" 4 -0.638409945955258 -0.638409945955258 "Laying"
"364" 4 -0.646972694738146 0.538025869364174 "Laying" 4 -0.646972694738146 -0.646972694738146 "Laying"
"365" 4 -0.642146853034581 0.545529333286227 "Laying" 4 -0.642146853034581 -0.642146853034581 "Laying"
"366" 4 -0.648919952489305 0.539850565080864 "Laying" 4 -0.648919952489305 -0.648919952489305 "Laying"
"367" 4 -0.646841886591266 0.533950917422473 "Laying" 4 -0.646841886591266 -0.646841886591266 "Laying"
"368" 4 -0.645497790474866 0.536697107265422 "Laying" 4 -0.645497790474866 -0.645497790474866 "Laying"
"369" 4 -0.651260497299679 0.533504183735207 "Laying" 4 -0.651260497299679 -0.651260497299679 "Laying"
"370" 4 -0.629447493995722 0.528439904676234 "Laying" 4 -0.629447493995722 -0.629447493995722 "Laying"
"371" 4 -0.537321369883512 0.524962646507373 "Laying" 4 -0.537321369883512 -0.537321369883512 "Laying"
"372" 4 -0.560427883045971 0.534378992031967 "Laying" 4 -0.560427883045971 -0.560427883045971 "Laying"
"373" 4 -0.629146169247772 0.541804811139986 "Laying" 4 -0.629146169247772 -0.629146169247772 "Laying"
"374" 4 -0.644460922306061 0.540954927565124 "Laying" 4 -0.644460922306061 -0.644460922306061 "Laying"
"375" 4 -0.647145943420143 0.534833360192222 "Laying" 4 -0.647145943420143 -0.647145943420143 "Laying"
"376" 4 -0.648189572937433 0.532564843179502 "Laying" 4 -0.648189572937433 -0.648189572937433 "Laying"
"377" 4 -0.647878215393209 0.533838089450338 "Laying" 4 -0.647878215393209 -0.647878215393209 "Laying"
"378" 4 -0.642695717500535 0.539505792275603 "Laying" 4 -0.642695717500535 -0.642695717500535 "Laying"
"379" 4 -0.652449847001105 0.53159074174544 "Laying" 4 -0.652449847001105 -0.652449847001105 "Laying"
"380" 4 -0.642018036833333 0.540255058328086 "Laying" 4 -0.642018036833333 -0.642018036833333 "Laying"
"381" 4 -0.645259565343007 0.543559222371694 "Laying" 4 -0.645259565343007 -0.645259565343007 "Laying"
"382" 4 -0.650863820437611 0.537520586280322 "Laying" 4 -0.650863820437611 -0.650863820437611 "Laying"
"383" 4 -0.646438114279857 0.538732873367017 "Laying" 4 -0.646438114279857 -0.646438114279857 "Laying"
"384" 4 -0.631391365891979 0.541172892337894 "Laying" 4 -0.631391365891979 -0.631391365891979 "Laying"
"385" 4 -0.475263303095365 0.48994108749096 "Walking" 4 -0.475263303095365 -0.475263303095365 "Walking"
"386" 4 -0.448854340117112 0.486389073774158 "Walking" 4 -0.448854340117112 -0.448854340117112 "Walking"
"387" 4 -0.453283235200802 0.488326399952077 "Walking" 4 -0.453283235200802 -0.453283235200802 "Walking"
"388" 4 -0.46315964747754 0.485478387963494 "Walking" 4 -0.46315964747754 -0.46315964747754 "Walking"
"389" 4 -0.440614358457219 0.481985094342112 "Walking" 4 -0.440614358457219 -0.440614358457219 "Walking"
"390" 4 -0.411497463859893 0.485967116635206 "Walking" 4 -0.411497463859893 -0.411497463859893 "Walking"
"391" 4 -0.415994823053761 0.48757219115161 "Walking" 4 -0.415994823053761 -0.415994823053761 "Walking"
"392" 4 -0.420811891554194 0.473903133227183 "Walking" 4 -0.420811891554194 -0.420811891554194 "Walking"
"393" 4 -0.428961466091622 0.485040008352271 "Walking" 4 -0.428961466091622 -0.428961466091622 "Walking"
"394" 4 -0.433333773464813 0.48895149223817 "Walking" 4 -0.433333773464813 -0.433333773464813 "Walking"
"395" 4 -0.446455214743672 0.487814801246848 "Walking" 4 -0.446455214743672 -0.446455214743672 "Walking"
"396" 4 -0.45716537303975 0.496139824362967 "Walking" 4 -0.45716537303975 -0.45716537303975 "Walking"
"397" 4 -0.455880283748485 0.483229026494502 "Walking" 4 -0.455880283748485 -0.455880283748485 "Walking"
"398" 4 -0.44202210478549 0.482344503445725 "Walking" 4 -0.44202210478549 -0.44202210478549 "Walking"
"399" 4 -0.456962234533333 0.490616367027549 "Walking" 4 -0.456962234533333 -0.456962234533333 "Walking"
"400" 4 -0.453727007223529 0.488893137514653 "Walking" 4 -0.453727007223529 -0.453727007223529 "Walking"
"401" 4 -0.442499047741889 0.484816543983576 "Walking" 4 -0.442499047741889 -0.442499047741889 "Walking"
"402" 4 -0.429024322070695 0.486387989532604 "Walking" 4 -0.429024322070695 -0.429024322070695 "Walking"
"403" 4 -0.417538604190374 0.491740325644903 "Walking" 4 -0.417538604190374 -0.417538604190374 "Walking"
"404" 4 -0.429801298231729 0.486980671875966 "Walking" 4 -0.429801298231729 -0.429801298231729 "Walking"
"405" 4 -0.431780791545276 0.484458343471259 "Walking" 4 -0.431780791545276 -0.431780791545276 "Walking"
"406" 4 -0.421234460516934 0.474524471731953 "Walking" 4 -0.421234460516934 -0.421234460516934 "Walking"
"407" 4 -0.409896085501961 0.476317295116154 "Walking" 4 -0.409896085501961 -0.409896085501961 "Walking"
"408" 4 -0.399541645576025 0.473347648652613 "Walking" 4 -0.399541645576025 -0.399541645576025 "Walking"
"409" 4 -0.409037896945633 0.475706167623227 "Walking" 4 -0.409037896945633 -0.409037896945633 "Walking"
"410" 4 -0.424727398457397 0.48705355414969 "Walking" 4 -0.424727398457397 -0.424727398457397 "Walking"
"411" 4 -0.4205732476082 0.483714128867782 "Walking" 4 -0.4205732476082 -0.4205732476082 "Walking"
"412" 4 -0.42839743422246 0.484251067121137 "Walking" 4 -0.42839743422246 -0.42839743422246 "Walking"
"413" 4 -0.448643154881818 0.48532666146579 "Walking" 4 -0.448643154881818 -0.448643154881818 "Walking"
